Close,Date,High,Low,Open,Symbol,Unix Timestamp,Volume
365.6,2015-11-03 01:00:00,367.82,363.9,363.9,BTCUSD,1446512400,122.2633186
369.89,2015-11-03 02:00:00,369.89,365.56,365.6,BTCUSD,1446516000,40.23846867
375.0,2015-11-03 03:00:00,376.54,368.24,369.89,BTCUSD,1446519600,14.1621864
377.02,2015-11-03 04:00:00,378.25,375.0,375.0,BTCUSD,1446523200,15.8174992
380.01,2015-11-03 05:00:00,385.25,376.0,377.02,BTCUSD,1446526800,13.41579668
370.23,2015-11-03 06:00:00,380.01,370.23,380.01,BTCUSD,1446530400,3.413816759
370.67,2015-11-03 07:00:00,372.01,370.23,370.23,BTCUSD,1446534000,0.58
374.65,2015-11-03 08:00:00,376.0,370.67,370.67,BTCUSD,1446537600,99.33333333
374.65,2015-11-03 09:00:00,374.65,374.65,374.65,BTCUSD,1446541200,0.0
374.46,2015-11-03 10:00:00,382.19,374.0,374.65,BTCUSD,1446544800,2.274508302
375.95,2015-11-03 11:00:00,375.95,374.46,374.46,BTCUSD,1446548400,12.28
390.95,2015-11-03 12:00:00,390.95,375.95,375.95,BTCUSD,1446552000,56.27187415
394.97,2015-11-03 13:00:00,394.98,390.95,390.95,BTCUSD,1446555600,179.9626524
392.0,2015-11-03 14:00:00,394.98,391.97,394.97,BTCUSD,1446559200,61.81845626
394.96,2015-11-03 15:00:00,394.98,392.0,392.0,BTCUSD,1446562800,32.54627141
399.11,2015-11-03 16:00:00,399.13,394.96,394.96,BTCUSD,1446566400,306.6728426
415.99,2015-11-03 17:00:00,419.84,399.1,399.11,BTCUSD,1446570000,241.908487
420.98,2015-11-03 18:00:00,421.16,409.56,415.99,BTCUSD,1446573600,74.97190669
398.85,2015-11-03 19:00:00,424.62,385.05,420.98,BTCUSD,1446577200,282.6997432
399.0,2015-11-03 20:00:00,399.0,385.05,398.85,BTCUSD,1446580800,553.4627704
397.0,2015-11-03 21:00:00,406.85,390.29,399.0,BTCUSD,1446584400,279.7159783
402.5,2015-11-03 22:00:00,405.1,397.0,397.0,BTCUSD,1446588000,292.2834655
404.09,2015-11-03 23:00:00,404.09,399.79,402.5,BTCUSD,1446591600,123.37
408.18,2015-11-04 00:00:00,413.69,404.09,404.09,BTCUSD,1446595200,106.4479436
421.0,2015-11-04 01:00:00,421.0,408.18,408.18,BTCUSD,1446598800,35.20958643
424.66,2015-11-04 02:00:00,430.0,421.0,421.0,BTCUSD,1446602400,13.14304452
439.0,2015-11-04 03:00:00,441.87,424.66,424.66,BTCUSD,1446606000,17.45128841
449.08,2015-11-04 04:00:00,450.54,430.45,439.0,BTCUSD,1446609600,71.01651417
442.99,2015-11-04 05:00:00,451.53,435.33,449.08,BTCUSD,1446613200,84.92257634
433.49,2015-11-04 06:00:00,444.99,422.0,442.99,BTCUSD,1446616800,170.5818895
443.94,2015-11-04 07:00:00,443.94,433.49,433.49,BTCUSD,1446620400,69.4783603
441.58,2015-11-04 08:00:00,446.32,436.69,443.94,BTCUSD,1446624000,0.44535752
443.52,2015-11-04 09:00:00,445.0,441.58,441.58,BTCUSD,1446627600,1.04
459.92,2015-11-04 10:00:00,459.92,443.52,443.52,BTCUSD,1446631200,25.26014775
477.75,2015-11-04 11:00:00,477.75,459.0,459.92,BTCUSD,1446634800,46.09407377
493.0,2015-11-04 12:00:00,493.0,474.7,477.75,BTCUSD,1446638400,27.48086906
496.77,2015-11-04 13:00:00,500.0,490.04,493.0,BTCUSD,1446642000,25.72151046
492.45,2015-11-04 14:00:00,496.77,472.01,496.77,BTCUSD,1446645600,246.12974509999998
483.53,2015-11-04 15:00:00,496.62,483.53,492.45,BTCUSD,1446649200,98.41041459
475.25,2015-11-04 16:00:00,492.0,475.25,483.53,BTCUSD,1446652800,333.5591928
472.0,2015-11-04 17:00:00,484.0,450.01,475.25,BTCUSD,1446656400,174.80809630000002
461.63,2015-11-04 18:00:00,472.0,442.0,472.0,BTCUSD,1446660000,210.8407432
465.08,2015-11-04 19:00:00,473.65,461.63,461.63,BTCUSD,1446663600,32.83320007
468.78,2015-11-04 20:00:00,471.07,465.08,465.08,BTCUSD,1446667200,15.01400857
420.0,2015-11-04 21:00:00,468.78,402.08,468.78,BTCUSD,1446670800,69.9905032
394.79,2015-11-04 22:00:00,440.29,365.0,420.0,BTCUSD,1446674400,52.95777423
415.0,2015-11-04 23:00:00,430.0,377.0,394.79,BTCUSD,1446678000,122.82486570000002
411.0,2015-11-05 00:00:00,415.5,409.0,415.0,BTCUSD,1446681600,91.64519657
429.25,2015-11-05 01:00:00,430.0,405.0,411.0,BTCUSD,1446685200,64.62028662
429.51,2015-11-05 02:00:00,439.97,429.25,429.25,BTCUSD,1446688800,70.18743705
441.95,2015-11-05 03:00:00,450.0,429.26,429.51,BTCUSD,1446692400,70.75120048
414.73,2015-11-05 04:00:00,441.95,414.73,441.95,BTCUSD,1446696000,86.67143732
394.59,2015-11-05 05:00:00,420.0,375.0,414.73,BTCUSD,1446699600,122.5907738
390.01,2015-11-05 06:00:00,394.59,375.0,394.59,BTCUSD,1446703200,51.52420403
388.19,2015-11-05 07:00:00,405.82,384.73,390.01,BTCUSD,1446706800,70.39771737
375.0,2015-11-05 08:00:00,390.16,369.73,388.19,BTCUSD,1446710400,35.63929461
374.4,2015-11-05 09:00:00,378.97,370.96,375.0,BTCUSD,1446714000,32.27867525
392.01,2015-11-05 10:00:00,393.75,374.4,374.4,BTCUSD,1446717600,63.63680675
405.0,2015-11-05 11:00:00,405.0,385.23,392.01,BTCUSD,1446721200,16.24437395
401.8,2015-11-05 12:00:00,405.0,399.5,405.0,BTCUSD,1446724800,1.74216027
400.0,2015-11-05 13:00:00,401.8,392.32,401.8,BTCUSD,1446728400,100.74792
395.07,2015-11-05 14:00:00,405.01,395.07,400.0,BTCUSD,1446732000,108.82623799999999
389.22,2015-11-05 15:00:00,405.0,389.22,395.07,BTCUSD,1446735600,60.46662817
399.25,2015-11-05 16:00:00,400.32,389.22,389.22,BTCUSD,1446739200,168.7724092
398.8,2015-11-05 17:00:00,399.25,395.0,399.25,BTCUSD,1446742800,62.92831248
405.24,2015-11-05 18:00:00,407.99,398.8,398.8,BTCUSD,1446746400,61.77314032
413.6,2015-11-05 19:00:00,420.99,405.24,405.24,BTCUSD,1446750000,143.58561909999997
404.67,2015-11-05 20:00:00,413.6,404.67,413.6,BTCUSD,1446753600,6.24185436
411.99,2015-11-05 21:00:00,412.0,404.67,404.67,BTCUSD,1446757200,5.267690291
395.0,2015-11-05 22:00:00,411.99,383.9,411.99,BTCUSD,1446760800,80.63740952
388.0,2015-11-05 23:00:00,396.0,379.42,395.0,BTCUSD,1446764400,33.83278222
376.63,2015-11-06 00:00:00,388.0,376.63,388.0,BTCUSD,1446768000,1.801306325
384.99,2015-11-06 01:00:00,387.99,356.01,376.63,BTCUSD,1446771600,38.15588022
363.28,2015-11-06 02:00:00,384.99,355.0,384.99,BTCUSD,1446775200,195.6034123
367.49,2015-11-06 03:00:00,367.49,363.28,363.28,BTCUSD,1446778800,10.28013592
355.0,2015-11-06 04:00:00,367.49,355.0,367.49,BTCUSD,1446782400,5.72857821
360.0,2015-11-06 05:00:00,360.0,354.01,355.0,BTCUSD,1446786000,59.85041562
360.0,2015-11-06 06:00:00,360.0,360.0,360.0,BTCUSD,1446789600,64.14958438
388.0,2015-11-06 07:00:00,388.0,360.0,360.0,BTCUSD,1446793200,43.12301715
372.32,2015-11-06 08:00:00,388.0,369.93,388.0,BTCUSD,1446796800,1.2217
372.27,2015-11-06 09:00:00,374.55,370.0,372.32,BTCUSD,1446800400,1.80921282
370.47,2015-11-06 10:00:00,372.27,370.47,372.27,BTCUSD,1446804000,0.01
372.33,2015-11-06 11:00:00,372.34,370.47,370.47,BTCUSD,1446807600,13.6
380.0,2015-11-06 12:00:00,380.0,372.33,372.33,BTCUSD,1446811200,4.845242156
375.72,2015-11-06 13:00:00,380.0,375.72,380.0,BTCUSD,1446814800,88.23112956
373.78,2015-11-06 14:00:00,376.0,373.06,375.72,BTCUSD,1446818400,16.85415195
387.18,2015-11-06 15:00:00,387.18,373.78,373.78,BTCUSD,1446822000,106.9758733
397.01,2015-11-06 16:00:00,399.7,387.18,387.18,BTCUSD,1446825600,162.7923783
395.0,2015-11-06 17:00:00,399.31,394.0,397.01,BTCUSD,1446829200,14.39841588
395.99,2015-11-06 18:00:00,396.0,380.68,395.0,BTCUSD,1446832800,47.7596394
366.73,2015-11-06 19:00:00,395.99,366.73,395.99,BTCUSD,1446836400,109.15007720000001
376.99,2015-11-06 20:00:00,388.0,365.0,366.73,BTCUSD,1446840000,13.5087566
375.0,2015-11-06 21:00:00,385.0,375.0,376.99,BTCUSD,1446843600,87.2380788
379.98,2015-11-06 22:00:00,381.0,375.0,375.0,BTCUSD,1446847200,63.35353944
376.0,2015-11-06 23:00:00,379.98,370.1,379.98,BTCUSD,1446850800,29.11
381.0,2015-11-07 00:00:00,381.0,376.0,376.0,BTCUSD,1446854400,79.94
376.75,2015-11-07 01:00:00,381.0,376.75,381.0,BTCUSD,1446858000,141.0102494
379.64,2015-11-07 02:00:00,381.09,376.75,376.75,BTCUSD,1446861600,16.81
374.97,2015-11-07 03:00:00,384.9,374.97,379.64,BTCUSD,1446865200,12.29983221
382.0,2015-11-07 04:00:00,382.0,374.97,374.97,BTCUSD,1446868800,22.20948895
382.0,2015-11-07 05:00:00,382.0,382.0,382.0,BTCUSD,1446872400,1.352601481
385.12,2015-11-07 06:00:00,388.0,382.0,382.0,BTCUSD,1446876000,123.60784650000001
381.9,2015-11-07 07:00:00,385.12,381.9,385.12,BTCUSD,1446879600,0.52420656
385.19,2015-11-07 08:00:00,385.19,380.0,381.9,BTCUSD,1446883200,18.5975
384.28,2015-11-07 09:00:00,385.19,384.28,385.19,BTCUSD,1446886800,1.297889865
390.0,2015-11-07 10:00:00,390.0,384.28,384.28,BTCUSD,1446890400,2.46893388
385.9,2015-11-07 11:00:00,390.0,385.9,390.0,BTCUSD,1446894000,5.05
385.9,2015-11-07 12:00:00,385.9,385.9,385.9,BTCUSD,1446897600,2.42183098
391.83,2015-11-07 13:00:00,391.92,385.9,385.9,BTCUSD,1446901200,13.05587265
388.0,2015-11-07 14:00:00,391.83,388.0,391.83,BTCUSD,1446904800,10.21250917
383.5,2015-11-07 15:00:00,389.68,383.5,388.0,BTCUSD,1446908400,7.3862740570000005
383.0,2015-11-07 16:00:00,383.5,382.98,383.5,BTCUSD,1446912000,20.3
382.98,2015-11-07 17:00:00,383.01,382.98,383.0,BTCUSD,1446915600,94.79245776
389.2,2015-11-07 18:00:00,389.61,382.98,382.98,BTCUSD,1446919200,99.08495691
385.1,2015-11-07 19:00:00,389.61,384.53,389.2,BTCUSD,1446922800,57.80368334
385.0,2015-11-07 20:00:00,388.0,382.07,385.1,BTCUSD,1446926400,22.55134277
385.0,2015-11-07 21:00:00,385.0,384.99,385.0,BTCUSD,1446930000,28.344
388.13,2015-11-07 22:00:00,388.13,385.0,385.0,BTCUSD,1446933600,45.78141649
387.0,2015-11-07 23:00:00,388.13,387.0,388.13,BTCUSD,1446937200,69.02397364
383.67,2015-11-08 00:00:00,387.0,383.49,387.0,BTCUSD,1446940800,12.52394384
383.67,2015-11-08 01:00:00,383.67,383.67,383.67,BTCUSD,1446944400,0.0
389.61,2015-11-08 02:00:00,389.61,383.67,383.67,BTCUSD,1446948000,26.55829619
389.61,2015-11-08 03:00:00,389.61,389.61,389.61,BTCUSD,1446951600,0.0
387.25,2015-11-08 04:00:00,389.61,387.25,389.61,BTCUSD,1446955200,2.203463429
387.25,2015-11-08 05:00:00,387.25,387.25,387.25,BTCUSD,1446958800,0.0
387.25,2015-11-08 06:00:00,387.25,387.25,387.25,BTCUSD,1446962400,0.0
377.77,2015-11-08 07:00:00,387.25,377.77,387.25,BTCUSD,1446966000,23.00704935
377.77,2015-11-08 08:00:00,377.77,377.77,377.77,BTCUSD,1446969600,0.0
386.44,2015-11-08 09:00:00,386.44,377.77,377.77,BTCUSD,1446973200,0.1
386.44,2015-11-08 10:00:00,386.44,386.44,386.44,BTCUSD,1446976800,0.0
386.44,2015-11-08 11:00:00,386.44,386.44,386.44,BTCUSD,1446980400,0.0
386.89,2015-11-08 12:00:00,386.89,386.44,386.44,BTCUSD,1446984000,1.3
386.89,2015-11-08 13:00:00,386.89,386.89,386.89,BTCUSD,1446987600,0.0
386.89,2015-11-08 14:00:00,386.89,386.89,386.89,BTCUSD,1446991200,0.0
386.58,2015-11-08 15:00:00,386.89,386.58,386.89,BTCUSD,1446994800,0.001625612
386.58,2015-11-08 16:00:00,386.58,386.58,386.58,BTCUSD,1446998400,0.0
384.0,2015-11-08 17:00:00,386.58,384.0,386.58,BTCUSD,1447002000,2.58
381.51,2015-11-08 18:00:00,384.32,381.51,384.0,BTCUSD,1447005600,0.5184997339999999
381.51,2015-11-08 19:00:00,381.51,381.51,381.51,BTCUSD,1447009200,0.0
383.86,2015-11-08 20:00:00,383.86,381.51,381.51,BTCUSD,1447012800,1.25
370.0,2015-11-08 21:00:00,383.86,370.0,383.86,BTCUSD,1447016400,12.50852073
377.0,2015-11-08 22:00:00,377.0,363.47,370.0,BTCUSD,1447020000,0.8201504000000001
369.24,2015-11-08 23:00:00,377.0,369.24,377.0,BTCUSD,1447023600,5.0
369.5,2015-11-09 00:00:00,373.75,369.24,369.24,BTCUSD,1447027200,17.604424559999995
365.0,2015-11-09 01:00:00,369.5,361.43,369.5,BTCUSD,1447030800,20.91987871
368.81,2015-11-09 02:00:00,372.62,364.2,365.0,BTCUSD,1447034400,88.67178864
369.07,2015-11-09 03:00:00,369.07,368.8,368.81,BTCUSD,1447038000,109.075956
368.0,2015-11-09 04:00:00,373.09,368.0,369.07,BTCUSD,1447041600,125.83060400000001
368.0,2015-11-09 05:00:00,368.0,368.0,368.0,BTCUSD,1447045200,0.0
367.63,2015-11-09 06:00:00,368.0,367.63,368.0,BTCUSD,1447048800,20.0
367.63,2015-11-09 07:00:00,367.63,367.63,367.63,BTCUSD,1447052400,0.0
370.0,2015-11-09 08:00:00,370.0,367.63,367.63,BTCUSD,1447056000,1.5
371.0,2015-11-09 09:00:00,371.0,370.0,370.0,BTCUSD,1447059600,0.14310935
371.0,2015-11-09 10:00:00,371.0,371.0,371.0,BTCUSD,1447063200,0.0
386.79,2015-11-09 11:00:00,386.79,371.0,371.0,BTCUSD,1447066800,17.45417672
385.0,2015-11-09 12:00:00,386.79,385.0,386.79,BTCUSD,1447070400,0.25974025
379.74,2015-11-09 13:00:00,385.0,379.74,385.0,BTCUSD,1447074000,7.72076135
383.37,2015-11-09 14:00:00,383.37,378.22,379.74,BTCUSD,1447077600,6.73606442
384.0,2015-11-09 15:00:00,384.0,383.37,383.37,BTCUSD,1447081200,19.90247411
377.0,2015-11-09 16:00:00,384.0,374.53,384.0,BTCUSD,1447084800,196.9470657
372.92,2015-11-09 17:00:00,380.86,372.92,377.0,BTCUSD,1447088400,9.670972155
377.91,2015-11-09 18:00:00,380.99,372.92,372.92,BTCUSD,1447092000,14.00232729
382.87,2015-11-09 19:00:00,383.44,377.91,377.91,BTCUSD,1447095600,172.7454361
380.0,2015-11-09 20:00:00,382.87,377.53,382.87,BTCUSD,1447099200,47.253
379.94,2015-11-09 21:00:00,380.0,376.37,380.0,BTCUSD,1447102800,62.74687837
383.0,2015-11-09 22:00:00,383.0,379.94,379.94,BTCUSD,1447106400,109.29276010000001
377.1,2015-11-09 23:00:00,383.0,377.1,383.0,BTCUSD,1447110000,82.19283464
370.0,2015-11-10 00:00:00,378.7,370.0,377.1,BTCUSD,1447113600,13.6
370.0,2015-11-10 01:00:00,370.0,370.0,370.0,BTCUSD,1447117200,0.0
376.99,2015-11-10 02:00:00,376.99,370.0,370.0,BTCUSD,1447120800,9.02
377.0,2015-11-10 03:00:00,377.0,376.97,376.99,BTCUSD,1447124400,50.49
377.0,2015-11-10 04:00:00,377.0,376.19,377.0,BTCUSD,1447128000,33.66991919
379.93,2015-11-10 05:00:00,383.0,377.0,377.0,BTCUSD,1447131600,25.27058838
378.0,2015-11-10 06:00:00,380.87,378.0,379.93,BTCUSD,1447135200,7.185515026
379.66,2015-11-10 07:00:00,379.79,376.67,378.0,BTCUSD,1447138800,29.67972782
378.45,2015-11-10 08:00:00,379.66,376.59,379.66,BTCUSD,1447142400,33.42150782
377.72,2015-11-10 09:00:00,379.18,375.87,378.45,BTCUSD,1447146000,0.61
377.6,2015-11-10 10:00:00,378.54,374.89,377.72,BTCUSD,1447149600,0.21
374.12,2015-11-10 11:00:00,377.6,374.01,377.6,BTCUSD,1447153200,2.99645924
374.38,2015-11-10 12:00:00,377.02,374.12,374.12,BTCUSD,1447156800,27.26506384
376.46,2015-11-10 13:00:00,376.46,369.22,374.38,BTCUSD,1447160400,6.781284701000001
355.01,2015-11-10 14:00:00,376.46,355.01,376.46,BTCUSD,1447164000,2.70035141
351.43,2015-11-10 15:00:00,361.37,236.0,355.01,BTCUSD,1447167600,127.3719236
358.18,2015-11-10 16:00:00,358.88,349.75,351.43,BTCUSD,1447171200,18.36326195
352.36,2015-11-10 17:00:00,358.91,352.36,358.18,BTCUSD,1447174800,11.27615602
353.5,2015-11-10 18:00:00,354.0,350.77,352.36,BTCUSD,1447178400,11.21685997
354.0,2015-11-10 19:00:00,354.0,350.89,353.5,BTCUSD,1447182000,22.12090119
346.93,2015-11-10 20:00:00,354.0,346.93,354.0,BTCUSD,1447185600,82.26872933
331.0,2015-11-10 21:00:00,350.01,330.0,346.93,BTCUSD,1447189200,50.83083902
344.8,2015-11-10 22:00:00,344.8,326.31,331.0,BTCUSD,1447192800,123.75374879999998
336.46,2015-11-10 23:00:00,344.8,332.14,344.8,BTCUSD,1447196400,51.72376094
335.89,2015-11-11 00:00:00,341.0,335.89,336.46,BTCUSD,1447200000,58.28689995
327.86,2015-11-11 01:00:00,343.75,327.86,335.89,BTCUSD,1447203600,76.07723871
311.0,2015-11-11 02:00:00,327.86,303.0,327.86,BTCUSD,1447207200,44.44308859
311.0,2015-11-11 03:00:00,311.0,309.4,311.0,BTCUSD,1447210800,37.17989395
314.08,2015-11-11 04:00:00,327.85,311.0,311.0,BTCUSD,1447214400,50.35207631
309.01,2015-11-11 05:00:00,314.08,309.01,314.08,BTCUSD,1447218000,34.30325609
314.2,2015-11-11 06:00:00,314.57,309.01,309.01,BTCUSD,1447221600,15.02
311.2,2015-11-11 07:00:00,314.2,310.49,314.2,BTCUSD,1447225200,0.068754669
322.0,2015-11-11 08:00:00,322.0,311.2,311.2,BTCUSD,1447228800,6.00021697
323.48,2015-11-11 09:00:00,323.48,322.0,322.0,BTCUSD,1447232400,8.036288806
326.61,2015-11-11 10:00:00,326.63,323.48,323.48,BTCUSD,1447236000,19.99341722
326.61,2015-11-11 11:00:00,326.61,326.61,326.61,BTCUSD,1447239600,0.0
326.61,2015-11-11 12:00:00,326.61,326.61,326.61,BTCUSD,1447243200,0.0
323.9,2015-11-11 13:00:00,326.61,323.9,326.61,BTCUSD,1447246800,1.0
314.0,2015-11-11 14:00:00,323.9,311.72,323.9,BTCUSD,1447250400,102.92
307.59,2015-11-11 15:00:00,314.0,303.2,314.0,BTCUSD,1447254000,118.19271359999999
307.99,2015-11-11 16:00:00,310.34,304.8,307.59,BTCUSD,1447257600,7.07148
308.92,2015-11-11 17:00:00,313.0,307.99,307.99,BTCUSD,1447261200,185.9396368
309.0,2015-11-11 18:00:00,309.64,308.21,308.92,BTCUSD,1447264800,89.50130695
309.0,2015-11-11 19:00:00,309.0,309.0,309.0,BTCUSD,1447268400,0.32295878
312.99,2015-11-11 20:00:00,312.99,309.0,309.0,BTCUSD,1447272000,4.33959749
310.0,2015-11-11 21:00:00,314.68,309.0,312.99,BTCUSD,1447275600,278.81212430000005
306.0,2015-11-11 22:00:00,310.0,300.0,310.0,BTCUSD,1447279200,73.70533439
310.0,2015-11-11 23:00:00,310.0,300.51,306.0,BTCUSD,1447282800,20.49755698
314.5,2015-11-12 00:00:00,316.01,310.0,310.0,BTCUSD,1447286400,135.4112574
317.73,2015-11-12 01:00:00,317.73,314.5,314.5,BTCUSD,1447290000,51.94834708
317.96,2015-11-12 02:00:00,328.55,317.73,317.73,BTCUSD,1447293600,107.68176389999999
320.0,2015-11-12 03:00:00,320.01,317.96,317.96,BTCUSD,1447297200,46.3642
320.71,2015-11-12 04:00:00,320.71,320.0,320.0,BTCUSD,1447300800,0.598982728
324.95,2015-11-12 05:00:00,324.95,316.01,320.71,BTCUSD,1447304400,96.502774
330.2,2015-11-12 06:00:00,330.2,324.95,324.95,BTCUSD,1447308000,32.86
332.0,2015-11-12 07:00:00,332.0,330.2,330.2,BTCUSD,1447311600,14.99340362
333.37,2015-11-12 08:00:00,333.37,332.0,332.0,BTCUSD,1447315200,0.01
344.8,2015-11-12 09:00:00,344.8,333.37,333.37,BTCUSD,1447318800,100.876246
343.31,2015-11-12 10:00:00,344.8,343.31,344.8,BTCUSD,1447322400,14.38831049
329.45,2015-11-12 11:00:00,343.31,329.45,343.31,BTCUSD,1447326000,15.8594171
334.0,2015-11-12 12:00:00,334.0,329.45,329.45,BTCUSD,1447329600,15.0
325.0,2015-11-12 13:00:00,334.0,325.0,334.0,BTCUSD,1447333200,74.8266
326.0,2015-11-12 14:00:00,334.99,324.81,325.0,BTCUSD,1447336800,23.99132942
326.0,2015-11-12 15:00:00,326.0,326.0,326.0,BTCUSD,1447340400,0.0
331.0,2015-11-12 16:00:00,331.0,326.0,326.0,BTCUSD,1447344000,9.415
331.0,2015-11-12 17:00:00,331.0,331.0,331.0,BTCUSD,1447347600,0.0
328.29,2015-11-12 18:00:00,339.37,328.22,331.0,BTCUSD,1447351200,219.03865240000002
328.04,2015-11-12 19:00:00,329.69,327.69,328.29,BTCUSD,1447354800,55.1883
328.12,2015-11-12 20:00:00,328.12,326.43,328.04,BTCUSD,1447358400,57.14117629
329.69,2015-11-12 21:00:00,329.69,328.12,328.12,BTCUSD,1447362000,11.748
335.9,2015-11-12 22:00:00,335.9,329.5,329.69,BTCUSD,1447365600,109.58257549999999
340.0,2015-11-12 23:00:00,341.51,334.73,335.9,BTCUSD,1447369200,10.41709045
340.0,2015-11-13 00:00:00,340.0,340.0,340.0,BTCUSD,1447372800,0.0
340.0,2015-11-13 01:00:00,340.0,340.0,340.0,BTCUSD,1447376400,0.0
340.0,2015-11-13 02:00:00,340.0,340.0,340.0,BTCUSD,1447380000,0.0
337.87,2015-11-13 03:00:00,340.38,337.04,340.0,BTCUSD,1447383600,2.9863237939999996
337.91,2015-11-13 04:00:00,338.21,337.87,337.87,BTCUSD,1447387200,30.0
340.0,2015-11-13 05:00:00,340.0,337.91,337.91,BTCUSD,1447390800,25.51
338.04,2015-11-13 06:00:00,340.0,338.04,340.0,BTCUSD,1447394400,0.590170533
334.97,2015-11-13 07:00:00,338.04,334.97,338.04,BTCUSD,1447398000,67.1
329.0,2015-11-13 08:00:00,334.97,329.0,334.97,BTCUSD,1447401600,0.44072948
331.04,2015-11-13 09:00:00,331.04,326.6,329.0,BTCUSD,1447405200,28.52
329.12,2015-11-13 10:00:00,331.04,329.12,331.04,BTCUSD,1447408800,8.91
327.14,2015-11-13 11:00:00,329.12,327.14,329.12,BTCUSD,1447412400,4.54
348.0,2015-11-13 12:00:00,348.58,327.14,327.14,BTCUSD,1447416000,1.990892483
330.14,2015-11-13 13:00:00,348.0,330.14,348.0,BTCUSD,1447419600,0.56
330.14,2015-11-13 14:00:00,330.14,330.14,330.14,BTCUSD,1447423200,0.0
331.0,2015-11-13 15:00:00,332.76,329.59,330.14,BTCUSD,1447426800,51.24030361
330.05,2015-11-13 16:00:00,331.0,330.05,331.0,BTCUSD,1447430400,30.40427104
331.0,2015-11-13 17:00:00,331.0,330.05,330.05,BTCUSD,1447434000,8.021189794
333.0,2015-11-13 18:00:00,333.01,331.0,331.0,BTCUSD,1447437600,36.06168754
333.0,2015-11-13 19:00:00,334.0,333.0,333.0,BTCUSD,1447441200,55.47146306
333.0,2015-11-13 20:00:00,333.0,333.0,333.0,BTCUSD,1447444800,0.0
334.0,2015-11-13 21:00:00,336.57,332.68,333.0,BTCUSD,1447448400,14.20504516
339.65,2015-11-13 22:00:00,339.65,333.6,334.0,BTCUSD,1447452000,103.1
337.08,2015-11-13 23:00:00,339.65,337.08,339.65,BTCUSD,1447455600,0.60020043
336.5,2015-11-14 00:00:00,337.08,336.5,337.08,BTCUSD,1447459200,40.0
332.92,2015-11-14 01:00:00,336.5,332.92,336.5,BTCUSD,1447462800,23.84136659
337.6,2015-11-14 02:00:00,2200.0,332.92,332.92,BTCUSD,1447466400,258.8137892
340.0,2015-11-14 03:00:00,350.0,337.6,337.6,BTCUSD,1447470000,47.86800398
340.0,2015-11-14 04:00:00,353.0,340.0,340.0,BTCUSD,1447473600,31.67793187
340.0,2015-11-14 05:00:00,340.0,340.0,340.0,BTCUSD,1447477200,0.0
340.0,2015-11-14 06:00:00,340.0,340.0,340.0,BTCUSD,1447480800,0.0
340.0,2015-11-14 07:00:00,340.0,340.0,340.0,BTCUSD,1447484400,0.0
340.0,2015-11-14 08:00:00,340.0,340.0,340.0,BTCUSD,1447488000,0.0
340.0,2015-11-14 09:00:00,340.0,340.0,340.0,BTCUSD,1447491600,0.0
337.6,2015-11-14 10:00:00,341.0,337.6,340.0,BTCUSD,1447495200,12.4
337.6,2015-11-14 11:00:00,337.6,337.6,337.6,BTCUSD,1447498800,0.0
337.6,2015-11-14 12:00:00,337.6,337.6,337.6,BTCUSD,1447502400,0.0
337.6,2015-11-14 13:00:00,340.1,337.6,337.6,BTCUSD,1447506000,20.99505623
337.6,2015-11-14 14:00:00,337.6,337.6,337.6,BTCUSD,1447509600,13.24492152
337.6,2015-11-14 15:00:00,340.85,337.6,337.6,BTCUSD,1447513200,38.86035982
337.6,2015-11-14 16:00:00,337.6,337.6,337.6,BTCUSD,1447516800,8.6
333.58,2015-11-14 17:00:00,337.6,333.58,337.6,BTCUSD,1447520400,3.153
338.0,2015-11-14 18:00:00,340.0,333.58,333.58,BTCUSD,1447524000,4.346167898
335.15,2015-11-14 19:00:00,338.0,335.15,338.0,BTCUSD,1447527600,0.025
341.0,2015-11-14 20:00:00,341.0,335.0,335.15,BTCUSD,1447531200,15.05347147
343.51,2015-11-14 21:00:00,343.51,340.99,341.0,BTCUSD,1447534800,7.9289524170000005
343.51,2015-11-14 22:00:00,343.51,343.51,343.51,BTCUSD,1447538400,0.0
349.99,2015-11-14 23:00:00,349.99,340.5,343.51,BTCUSD,1447542000,89.68347105
351.15,2015-11-15 00:00:00,351.15,344.8,349.99,BTCUSD,1447545600,16.56600283
351.16,2015-11-15 01:00:00,351.16,349.94,351.15,BTCUSD,1447549200,29.88321102
337.69,2015-11-15 02:00:00,351.16,337.69,351.16,BTCUSD,1447552800,0.29
337.69,2015-11-15 03:00:00,337.69,337.69,337.69,BTCUSD,1447556400,0.0
333.58,2015-11-15 04:00:00,337.69,333.58,337.69,BTCUSD,1447560000,17.9
333.58,2015-11-15 05:00:00,333.58,333.58,333.58,BTCUSD,1447563600,0.0
334.22,2015-11-15 06:00:00,335.39,333.58,333.58,BTCUSD,1447567200,0.6
334.22,2015-11-15 07:00:00,334.22,334.22,334.22,BTCUSD,1447570800,0.0
336.0,2015-11-15 08:00:00,336.0,334.22,334.22,BTCUSD,1447574400,0.32
336.0,2015-11-15 09:00:00,336.0,336.0,336.0,BTCUSD,1447578000,0.01636904
336.0,2015-11-15 10:00:00,336.0,336.0,336.0,BTCUSD,1447581600,0.09381308599999999
334.03,2015-11-15 11:00:00,336.0,334.03,336.0,BTCUSD,1447585200,2.2512947999999997
